STATE,COUNTY,STNAME,CTYNAME,POPESTIMATE2000,POPESTIMATE2001,POPESTIMATE2002,POPESTIMATE2003,POPESTIMATE2004,POPESTIMATE2005,POPESTIMATE2006,POPESTIMATE2007,POPESTIMATE2008,POPESTIMATE2009,POPESTIMATE2010,POPESTIMATE2011,POPESTIMATE2012,POPESTIMATE2013,POPESTIMATE2014,POPESTIMATE2015,POPESTIMATE2016,POPESTIMATE2017,POPESTIMATE2018,POPESTIMATE2019,_merge
37,37,North Carolina,Chatham County,49721.0,51646.0,54173.0,55516.0,56866.0,57849.0,59836.0,61391.0,63373.0,64772.0,63845.0,64109.0,64527.0,65243.0,66669.0,68263.0,69642.0,71189.0,73127.0,74470.0,both
37,39,North Carolina,Cherokee County,24372.0,24530.0,24670.0,24893.0,25195.0,25489.0,26153.0,26507.0,26561.0,26307.0,27435.0,27180.0,27034.0,27125.0,27078.0,27102.0,27809.0,27954.0,28369.0,28612.0,both
37,41,North Carolina,Chowan County,14118.0,14153.0,14241.0,14219.0,14284.0,14352.0,14584.0,14738.0,14688.0,14784.0,14738.0,14807.0,14695.0,14668.0,14502.0,14248.0,14201.0,14029.0,14065.0,13943.0,both
37,43,North Carolina,Clay County,8817.0,9057.0,9220.0,9350.0,9476.0,9694.0,9939.0,10154.0,10301.0,10333.0,10608.0,10686.0,10654.0,10597.0,10566.0,10623.0,10749.0,11004.0,11124.0,11231.0,both
37,45,North Carolina,Cleveland County,96461.0,97096.0,97435.0,97638.0,97649.0,97400.0,97640.0,98307.0,99034.0,99274.0,97917.0,97442.0,97317.0,96873.0,97009.0,96850.0,96960.0,97134.0,97519.0,97947.0,both
37,47,North Carolina,Columbus County,54713.0,54533.0,54445.0,54155.0,54016.0,53762.0,53968.0,54007.0,54293.0,54221.0,57992.0,57705.0,57534.0,57080.0,56883.0,56675.0,56292.0,56047.0,55819.0,55508.0,both
37,49,North Carolina,Craven County,91654.0,93175.0,92744.0,94122.0,94035.0,95124.0,96321.0,96571.0,97401.0,98529.0,104171.0,104831.0,105319.0,104285.0,104055.0,102853.0,102632.0,102492.0,102338.0,102139.0,both
37,51,North Carolina,Cumberland County,303033.0,303502.0,306619.0,310213.0,310921.0,305097.0,306865.0,308724.0,310686.0,315207.0,327197.0,330503.0,329985.0,332997.0,332364.0,331203.0,333167.0,330994.0,333430.0,335509.0,both
37,53,North Carolina,Currituck County,18286.0,18749.0,19466.0,20548.0,21802.0,22857.0,23461.0,23869.0,24160.0,24216.0,23674.0,23906.0,24025.0,24253.0,24820.0,25106.0,25640.0,26290.0,27016.0,27763.0,both
37,55,North Carolina,Dare County,30176.0,30908.0,32034.0,32885.0,33454.0,33659.0,33856.0,34019.0,34052.0,34296.0,33982.0,34156.0,34383.0,34810.0,34894.0,35468.0,35829.0,36199.0,36607.0,37009.0,both
37,57,North Carolina,Davidson County,147664.0,149217.0,150395.0,151385.0,152324.0,153081.0,154470.0,156042.0,157991.0,158582.0,162840.0,162923.0,163040.0,163295.0,163383.0,163486.0,164270.0,165180.0,166358.0,167609.0,both
37,59,North Carolina,Davie County,35061.0,35958.0,36538.0,36963.0,37686.0,38722.0,39742.0,40517.0,41082.0,41420.0,41254.0,41335.0,41281.0,41435.0,41259.0,41648.0,41921.0,42308.0,42563.0,42846.0,both
37,61,North Carolina,Duplin County,49189.0,49828.0,50342.0,50641.0,51021.0,51245.0,51973.0,52371.0,53025.0,53177.0,58666.0,59216.0,59449.0,59328.0,59432.0,58883.0,59275.0,58943.0,58991.0,58741.0,both
37,63,North Carolina,Durham County,224635.0,229542.0,234451.0,236753.0,239939.0,243674.0,249253.0,255800.0,263048.0,269706.0,271357.0,276563.0,282659.0,288723.0,295137.0,300793.0,307826.0,312153.0,316979.0,321488.0,both
37,65,North Carolina,Edgecombe County,55338.0,55121.0,54643.0,54223.0,53786.0,53392.0,52944.0,52341.0,52399.0,51853.0,56619.0,56050.0,55675.0,55422.0,54866.0,53743.0,53283.0,52756.0,51984.0,51472.0,both
37,67,North Carolina,Forsyth County,307007.0,312250.0,316853.0,320417.0,325151.0,331522.0,339994.0,347960.0,355140.0,359638.0,351374.0,354524.0,357598.0,360594.0,364439.0,367365.0,371260.0,375840.0,379216.0,382295.0,both
37,69,North Carolina,Franklin County,47610.0,48789.0,50623.0,51932.0,53094.0,54232.0,55447.0,57209.0,59029.0,60088.0,60835.0,60946.0,61405.0,62074.0,62691.0,63668.0,64676.0,66155.0,67625.0,69685.0,both
37,71,North Carolina,Gaston County,190796.0,191811.0,192564.0,192306.0,192663.0,194759.0,197833.0,202364.0,206833.0,208958.0,206114.0,206886.0,207903.0,209212.0,210545.0,212919.0,216622.0,219656.0,222630.0,224529.0,both
37,73,North Carolina,Gates County,10496.0,10506.0,10545.0,10676.0,10715.0,11081.0,11441.0,11737.0,11746.0,11768.0,12165.0,12043.0,11890.0,11703.0,11633.0,11531.0,11569.0,11514.0,11563.0,11562.0,both
37,75,North Carolina,Graham County,7992.0,7966.0,8021.0,7938.0,7998.0,7940.0,7982.0,7915.0,7980.0,8001.0,8867.0,8811.0,8707.0,8719.0,8621.0,8588.0,8531.0,8524.0,8461.0,8441.0,both
37,77,North Carolina,Granville County,48844.0,50046.0,51660.0,52362.0,52610.0,53251.0,54117.0,56256.0,57087.0,57639.0,57673.0,57503.0,57557.0,57762.0,57995.0,58162.0,58684.0,59372.0,59979.0,60443.0,both
37,79,North Carolina,Greene County,19026.0,19188.0,19376.0,19617.0,19827.0,19757.0,20266.0,20676.0,20654.0,20658.0,21258.0,21514.0,21191.0,21011.0,21012.0,20950.0,21078.0,20963.0,21106.0,21069.0,both
37,81,North Carolina,Guilford County,422519.0,428132.0,431224.0,434703.0,438384.0,445378.0,455432.0,464924.0,474108.0,480362.0,489618.0,494953.0,500514.0,506400.0,512233.0,517053.0,524265.0,528243.0,532607.0,537174.0,both
37,83,North Carolina,Halifax County,57238.0,56695.0,56345.0,56048.0,55694.0,55477.0,55259.0,55178.0,55094.0,54582.0,54470.0,54114.0,53732.0,53187.0,52833.0,52182.0,51815.0,51311.0,50634.0,50010.0,both
37,85,North Carolina,Harnett County,91414.0,93552.0,96526.0,98292.0,100220.0,102715.0,105318.0,108606.0,112025.0,115761.0,115753.0,119178.0,122204.0,125028.0,126685.0,128034.0,130674.0,132395.0,134336.0,135976.0,both
37,87,North Carolina,Haywood County,54107.0,54559.0,54912.0,55340.0,55804.0,55828.0,56192.0,56671.0,56875.0,57109.0,58932.0,58726.0,58640.0,58962.0,59132.0,59646.0,60405.0,61005.0,61890.0,62317.0,both
37,89,North Carolina,Henderson County,89696.0,91010.0,92328.0,93562.0,94860.0,96369.0,98606.0,100636.0,102383.0,103669.0,106891.0,107370.0,107768.0,108879.0,110258.0,111847.0,113583.0,115216.0,116500.0,117417.0,both
37,91,North Carolina,Hertford County,22948.0,23051.0,23680.0,23366.0,23269.0,23280.0,23204.0,23278.0,23357.0,23283.0,24764.0,24718.0,24600.0,24575.0,24582.0,24373.0,24209.0,23923.0,23878.0,23677.0,both
37,93,North Carolina,Hoke County,33860.0,34623.0,35785.0,36700.0,38127.0,39752.0,41207.0,42293.0,43648.0,45148.0,47496.0,49468.0,50483.0,51155.0,51586.0,52739.0,52981.0,54138.0,54695.0,55234.0,both
37,95,North Carolina,Hyde County,5828.0,5670.0,5702.0,5540.0,5433.0,5390.0,5224.0,5194.0,5260.0,5211.0,5811.0,5798.0,5689.0,5654.0,5600.0,5426.0,5434.0,5240.0,5026.0,4937.0,both
37,97,North Carolina,Iredell County,123617.0,127141.0,130315.0,132950.0,136282.0,140142.0,146380.0,151442.0,155613.0,158153.0,159778.0,161037.0,162670.0,164582.0,166498.0,169453.0,172466.0,175634.0,178332.0,181806.0,both
37,99,North Carolina,Jackson County,33274.0,33619.0,34063.0,34883.0,35465.0,35682.0,36428.0,36447.0,36789.0,36891.0,40368.0,40240.0,40636.0,41001.0,40920.0,41305.0,42622.0,43224.0,43600.0,43938.0,both
37,101,North Carolina,Johnston County,123309.0,127686.0,132422.0,136034.0,140601.0,145097.0,150592.0,156916.0,163311.0,168525.0,169678.0,172446.0,174383.0,177227.0,180710.0,185104.0,190843.0,196374.0,202692.0,209339.0,both
37,103,North Carolina,Jones County,10380.0,10290.0,10172.0,10018.0,10161.0,10075.0,10001.0,10031.0,9960.0,10071.0,10143.0,10060.0,10071.0,10007.0,9851.0,9777.0,9588.0,9573.0,9613.0,9419.0,both
37,105,North Carolina,Lee County,49434.0,51202.0,51724.0,52894.0,54417.0,55441.0,56704.0,57836.0,59135.0,60477.0,57877.0,58531.0,59240.0,59762.0,59401.0,59371.0,59646.0,60403.0,61208.0,61779.0,both
37,107,North Carolina,Lenoir County,59497.0,58999.0,58526.0,58027.0,57611.0,57385.0,57053.0,56657.0,56674.0,56387.0,59488.0,59411.0,59114.0,58732.0,58255.0,57981.0,57240.0,56622.0,55990.0,55949.0,both
37,109,North Carolina,Lincoln County,64107.0,65153.0,66046.0,66878.0,67543.0,68967.0,71049.0,72838.0,74742.0,76043.0,78134.0,78297.0,78729.0,79111.0,79446.0,80607.0,81229.0,82557.0,84092.0,86111.0,both
37,111,North Carolina,McDowell County,42248.0,42676.0,42679.0,42856.0,42927.0,43113.0,43328.0,43593.0,43912.0,43988.0,45102.0,45053.0,44999.0,45021.0,45007.0,44967.0,44866.0,45083.0,45465.0,45756.0,both
37,113,North Carolina,Macon County,29964.0,30364.0,30753.0,31049.0,31407.0,31708.0,32306.0,32685.0,33102.0,33233.0,33959.0,33887.0,33806.0,33738.0,33824.0,34090.0,34262.0,34581.0,35274.0,35858.0,both
37,115,North Carolina,Madison County,19698.0,19837.0,19853.0,19794.0,19889.0,19973.0,20108.0,20242.0,20370.0,20442.0,20777.0,20845.0,20882.0,21147.0,21187.0,21146.0,21367.0,21563.0,21665.0,21755.0,both
37,117,North Carolina,Martin County,25494.0,25150.0,24904.0,24690.0,24425.0,24049.0,23991.0,23629.0,23487.0,23337.0,24506.0,24186.0,23845.0,23637.0,23435.0,23262.0,23122.0,22763.0,22660.0,22440.0,both
37,119,North Carolina,Mecklenburg County,700786.0,720968.0,737512.0,755018.0,774432.0,800486.0,833791.0,865573.0,892456.0,913639.0,923242.0,943823.0,967063.0,990677.0,1010229.0,1033238.0,1056901.0,1078128.0,1093750.0,1110356.0,both
37,121,North Carolina,Mitchell County,15723.0,15850.0,15844.0,15800.0,15888.0,15806.0,15628.0,15693.0,15691.0,15634.0,15512.0,15356.0,15330.0,15282.0,15174.0,15071.0,14996.0,14992.0,14996.0,14964.0,both
37,123,North Carolina,Montgomery County,26925.0,26972.0,27028.0,27225.0,27051.0,27102.0,27262.0,27464.0,27707.0,27745.0,27729.0,27706.0,27522.0,27446.0,27283.0,27438.0,27301.0,27269.0,27077.0,27173.0,both
37,125,North Carolina,Moore County,75195.0,76311.0,77579.0,78409.0,79482.0,80790.0,82718.0,84703.0,86031.0,87158.0,88594.0,89262.0,90191.0,91366.0,92816.0,94013.0,95405.0,97368.0,98805.0,100880.0,both
37,127,North Carolina,Nash County,87707.0,88222.0,88716.0,89242.0,89935.0,90434.0,91588.0,93178.0,94125.0,94743.0,95786.0,95740.0,95187.0,94421.0,94200.0,93786.0,93953.0,94019.0,94094.0,94298.0,both
37,129,North Carolina,New Hanover County,160842.0,163874.0,167101.0,170309.0,176075.0,182408.0,187051.0,190074.0,192698.0,195085.0,203284.0,205966.0,209045.0,212921.0,215963.0,219422.0,224809.0,228728.0,232256.0,234473.0,both
37,131,North Carolina,Northampton County,22054.0,21854.0,21636.0,21421.0,21068.0,21018.0,20744.0,20697.0,20459.0,20136.0,22039.0,21916.0,21285.0,20856.0,20652.0,20533.0,20127.0,19890.0,19698.0,19483.0,both
37,133,North Carolina,Onslow County,149774.0,149659.0,153280.0,156018.0,161242.0,158942.0,161054.0,163613.0,169233.0,173064.0,186892.0,184993.0,190678.0,192354.0,191822.0,193114.0,192314.0,195066.0,196915.0,197938.0,both
37,135,North Carolina,Orange County,116049.0,118263.0,116943.0,117575.0,117883.0,119632.0,122084.0,124729.0,126985.0,129083.0,133981.0,134825.0,137817.0,139397.0,140321.0,141298.0,142800.0,143626.0,147980.0,148476.0,both
37,137,North Carolina,Pamlico County,12934.0,12784.0,12773.0,12673.0,12526.0,12580.0,12493.0,12426.0,12430.0,12422.0,13109.0,13244.0,13019.0,12880.0,12872.0,12741.0,12765.0,12638.0,12633.0,12726.0,both
37,139,North Carolina,Pasquotank County,34905.0,34908.0,35516.0,36060.0,36967.0,38264.0,39563.0,40821.0,41442.0,41578.0,40626.0,40266.0,40378.0,39548.0,39436.0,39384.0,39392.0,39386.0,39583.0,39824.0,both
37,141,North Carolina,Pender County,41229.0,41713.0,42565.0,43160.0,44408.0,45813.0,47894.0,49719.0,51234.0,52378.0,52415.0,53175.0,53714.0,54779.0,55900.0,57426.0,58771.0,60719.0,62017.0,63060.0,both
37,143,North Carolina,Perquimans County,11393.0,11457.0,11470.0,11509.0,11562.0,11783.0,12098.0,12446.0,12772.0,12734.0,13480.0,13498.0,13587.0,13634.0,13538.0,13463.0,13402.0,13439.0,13381.0,13463.0,both
37,145,North Carolina,Person County,35746.0,35901.0,36384.0,36532.0,36627.0,36963.0,37077.0,37298.0,37501.0,37667.0,39411.0,39520.0,39175.0,39239.0,39114.0,39190.0,39270.0,39338.0,39436.0,39490.0,both
37,147,North Carolina,Pitt County,134130.0,135818.0,137693.0,139406.0,141544.0,144176.0,148341.0,152148.0,155935.0,159057.0,168863.0,170791.0,172980.0,174380.0,174974.0,176071.0,177171.0,178607.0,179575.0,180742.0,both
37,149,North Carolina,Polk County,18399.0,18544.0,18642.0,18650.0,18773.0,18859.0,19050.0,19138.0,19232.0,19255.0,20475.0,20288.0,20249.0,20388.0,20367.0,20414.0,20414.0,20564.0,20668.0,20724.0,both
37,151,North Carolina,Randolph County,131018.0,132192.0,133166.0,134221.0,134988.0,136568.0,138217.0,139318.0,140963.0,142151.0,141985.0,141858.0,142270.0,142308.0,142474.0,142575.0,143062.0,143037.0,143249.0,143667.0,both
37,153,North Carolina,Richmond County,46545.0,46328.0,46501.0,46116.0,45963.0,45982.0,45817.0,45940.0,46028.0,45970.0,46635.0,46651.0,46359.0,46133.0,45771.0,45429.0,45012.0,44827.0,44888.0,44829.0,both
37,155,North Carolina,Robeson County,123356.0,123573.0,123945.0,124463.0,124561.0,125885.0,126509.0,127782.0,128696.0,129559.0,134493.0,135183.0,135462.0,135136.0,134931.0,134460.0,133383.0,132626.0,131884.0,130625.0,both
37,157,North Carolina,Rockingham County,91999.0,92049.0,92421.0,92199.0,91652.0,91692.0,91933.0,92045.0,92114.0,92252.0,93661.0,93284.0,92691.0,91896.0,91790.0,91657.0,91308.0,90791.0,90617.0,91010.0,both
37,159,North Carolina,Rowan County,130686.0,132178.0,133347.0,133261.0,133116.0,133644.0,135418.0,137337.0,139739.0,140798.0,138331.0,137805.0,137511.0,137690.0,138080.0,138497.0,139410.0,140356.0,141128.0,142088.0,both
37,161,North Carolina,Rutherford County,62962.0,63155.0,62969.0,63042.0,62819.0,62779.0,63033.0,63103.0,63436.0,63415.0,67740.0,67416.0,67215.0,66847.0,66561.0,66375.0,66286.0,66529.0,66775.0,67029.0,both
37,163,North Carolina,Sampson County,60302.0,60714.0,61024.0,61481.0,61775.0,62138.0,62599.0,63094.0,63437.0,63713.0,63532.0,63514.0,63708.0,63898.0,63796.0,63559.0,63225.0,63263.0,63345.0,63531.0,both
37,165,North Carolina,Scotland County,36008.0,35939.0,35527.0,35489.0,36479.0,36403.0,36366.0,36427.0,36480.0,36292.0,36062.0,36275.0,36093.0,35911.0,35656.0,35321.0,35309.0,35174.0,34751.0,34823.0,both
37,167,North Carolina,Stanly County,58255.0,58596.0,58512.0,58433.0,58252.0,58434.0,58585.0,59183.0,59685.0,59794.0,60579.0,60530.0,60462.0,60633.0,60618.0,60622.0,60826.0,61505.0,62180.0,62806.0,both
37,169,North Carolina,Stokes County,44832.0,44878.0,44827.0,44896.0,45176.0,45422.0,45839.0,46031.0,46140.0,46150.0,47344.0,47142.0,46731.0,46514.0,46323.0,46159.0,45920.0,45724.0,45511.0,45591.0,both
37,171,North Carolina,Surry County,71294.0,71657.0,71900.0,71981.0,71672.0,71857.0,71965.0,72126.0,72388.0,72496.0,73775.0,73496.0,73295.0,72643.0,72487.0,71998.0,72008.0,72107.0,71959.0,71783.0,both
37,173,North Carolina,Swain County,13031.0,12983.0,13017.0,13071.0,13076.0,13261.0,13447.0,13345.0,13377.0,13404.0,14006.0,14007.0,14053.0,13977.0,14238.0,14326.0,14190.0,14263.0,14249.0,14271.0,both
37,175,North Carolina,Transylvania County,29342.0,29267.0,29378.0,29164.0,29228.0,29430.0,29684.0,29958.0,30155.0,30203.0,33085.0,32807.0,32835.0,32827.0,32952.0,33157.0,33393.0,33767.0,34173.0,34385.0,both
37,177,North Carolina,Tyrrell County,4120.0,4123.0,4155.0,4225.0,4139.0,4097.0,4121.0,4159.0,4104.0,4078.0,4415.0,4337.0,4122.0,4104.0,4120.0,4139.0,4024.0,4180.0,4115.0,4016.0,both
37,179,North Carolina,Union County,125577.0,131562.0,138218.0,144016.0,151198.0,160555.0,172182.0,184479.0,193400.0,198645.0,202109.0,204888.0,208069.0,212200.0,217689.0,221949.0,226279.0,231350.0,235830.0,239859.0,both
37,181,North Carolina,Vance County,43123.0,43655.0,43537.0,43247.0,43066.0,42871.0,43067.0,42950.0,42990.0,43056.0,45289.0,45288.0,45093.0,44491.0,44517.0,44459.0,44485.0,44281.0,44635.0,44535.0,both
37,183,North Carolina,Wake County,633517.0,659127.0,680443.0,701347.0,723095.0,753828.0,792940.0,831746.0,868068.0,897214.0,906870.0,928787.0,952060.0,974198.0,997788.0,1022319.0,1048335.0,1071706.0,1091273.0,1111761.0,both
37,185,North Carolina,Warren County,19991.0,19960.0,19832.0,19805.0,19792.0,19773.0,19484.0,19514.0,19530.0,19425.0,20987.0,20998.0,20764.0,20600.0,20385.0,20207.0,19884.0,19849.0,19819.0,19731.0,both
37,187,North Carolina,Washington County,13686.0,13527.0,13366.0,13367.0,13209.0,13178.0,13034.0,12873.0,12959.0,12851.0,13119.0,12904.0,12662.0,12669.0,12476.0,12247.0,12070.0,11944.0,11769.0,11580.0,both
37,189,North Carolina,Watauga County,42808.0,43246.0,43413.0,43343.0,43187.0,43471.0,44227.0,44584.0,45421.0,45479.0,50972.0,51626.0,52062.0,52295.0,52395.0,53093.0,54140.0,55181.0,56034.0,56177.0,both
37,191,North Carolina,Wayne County,113297.0,112952.0,112804.0,112777.0,113569.0,113221.0,112697.0,113300.0,113419.0,113811.0,122886.0,124038.0,124559.0,124587.0,124586.0,124342.0,124269.0,123034.0,123237.0,123131.0,both
37,193,North Carolina,Wilkes County,65778.0,66330.0,66518.0,66577.0,66311.0,66405.0,66467.0,66662.0,66725.0,66555.0,69264.0,68948.0,68906.0,68609.0,68414.0,68298.0,68581.0,68489.0,68563.0,68412.0,both
37,195,North Carolina,Wilson County,73933.0,73931.0,74662.0,74837.0,75024.0,75414.0,75746.0,76622.0,77692.0,78353.0,81294.0,81155.0,81396.0,81189.0,81007.0,81240.0,81307.0,81436.0,81392.0,81801.0,both
37,197,North Carolina,Yadkin County,36513.0,36775.0,37162.0,37092.0,36988.0,37240.0,37458.0,37489.0,37701.0,37713.0,38433.0,38342.0,38144.0,38063.0,37846.0,37619.0,37653.0,37588.0,37481.0,37667.0,both
37,199,North Carolina,Yancey County,17784.0,17869.0,17845.0,17840.0,17933.0,18039.0,18155.0,18399.0,18539.0,18548.0,17805.0,17690.0,17624.0,17549.0,17542.0,17550.0,17610.0,17697.0,17873.0,18069.0,both
38,0,North Dakota,North Dakota,641200.0,636267.0,633617.0,632809.0,636303.0,635365.0,636771.0,638202.0,641421.0,646844.0,674715.0,685225.0,701176.0,722036.0,737401.0,754066.0,754434.0,754942.0,758080.0,762062.0,both
38,1,North Dakota,Adams County,2576.0,2530.0,2488.0,2437.0,2394.0,2352.0,2305.0,2293.0,2270.0,2236.0,2350.0,2311.0,2333.0,2391.0,2388.0,2397.0,2344.0,2324.0,2276.0,2216.0,both
38,3,North Dakota,Barnes County,11704.0,11419.0,11220.0,11100.0,11072.0,10993.0,10894.0,10807.0,10753.0,10753.0,11065.0,11113.0,11006.0,11115.0,11062.0,11008.0,10899.0,10679.0,10527.0,10415.0,both
38,5,North Dakota,Benson County,6957.0,6942.0,6798.0,6841.0,6917.0,6902.0,6893.0,6878.0,6864.0,6910.0,6677.0,6688.0,6771.0,6899.0,6885.0,6820.0,6840.0,6916.0,6958.0,6832.0,both
38,7,North Dakota,Billings County,877.0,883.0,860.0,830.0,804.0,788.0,759.0,785.0,798.0,827.0,783.0,844.0,919.0,912.0,920.0,948.0,948.0,922.0,918.0,928.0,both
38,9,North Dakota,Bottineau County,7119.0,6982.0,6820.0,6767.0,6656.0,6608.0,6477.0,6377.0,6319.0,6352.0,6440.0,6499.0,6606.0,6738.0,6684.0,6734.0,6573.0,6522.0,6398.0,6282.0,both
38,11,North Dakota,Bowman County,3229.0,3099.0,3052.0,3039.0,3065.0,2965.0,2925.0,2938.0,3038.0,3028.0,3143.0,3143.0,3211.0,3214.0,3238.0,3277.0,3222.0,3150.0,3067.0,3024.0,both
38,13,North Dakota,Burke County,2232.0,2164.0,2103.0,2060.0,2021.0,1966.0,1889.0,1839.0,1796.0,1839.0,1971.0,2062.0,2182.0,2305.0,2261.0,2344.0,2227.0,2128.0,2094.0,2115.0,both
38,15,North Dakota,Burleigh County,69530.0,70096.0,71021.0,71851.0,72622.0,74126.0,75673.0,77178.0,78445.0,79822.0,81701.0,83295.0,85748.0,88422.0,90510.0,93211.0,94606.0,95247.0,95276.0,95626.0,both
38,17,North Dakota,Cass County,123500.0,124928.0,126054.0,127751.0,131121.0,132551.0,135191.0,137717.0,140216.0,143339.0,150308.0,153301.0,157416.0,162837.0,166552.0,170722.0,174189.0,177745.0,180294.0,181923.0,both
38,19,North Dakota,Cavalier County,4803.0,4653.0,4543.0,4431.0,4316.0,4213.0,4009.0,3838.0,3767.0,3699.0,3987.0,3946.0,3923.0,3856.0,3847.0,3827.0,3824.0,3793.0,3811.0,3762.0,both
38,21,North Dakota,Dickey County,5751.0,5666.0,5587.0,5484.0,5553.0,5460.0,5385.0,5380.0,5262.0,5217.0,5278.0,5254.0,5220.0,5194.0,5101.0,5054.0,4987.0,4848.0,4931.0,4872.0,both
38,23,North Dakota,Divide County,2264.0,2173.0,2183.0,2177.0,2162.0,2095.0,2058.0,2009.0,1998.0,1961.0,2080.0,2143.0,2248.0,2327.0,2428.0,2459.0,2391.0,2295.0,2264.0,2264.0,both
38,25,North Dakota,Dunn County,3595.0,3553.0,3498.0,3455.0,3355.0,3313.0,3305.0,3290.0,3315.0,3365.0,3536.0,3724.0,3958.0,4140.0,4375.0,4578.0,4372.0,4274.0,4328.0,4424.0,both
38,27,North Dakota,Eddy County,2741.0,2670.0,2627.0,2616.0,2590.0,2546.0,2455.0,2419.0,2375.0,2288.0,2385.0,2346.0,2350.0,2367.0,2329.0,2305.0,2288.0,2315.0,2309.0,2287.0,both
38,29,North Dakota,Emmons County,4301.0,4186.0,4064.0,3961.0,3874.0,3726.0,3631.0,3509.0,3445.0,3398.0,3531.0,3506.0,3470.0,3476.0,3412.0,3397.0,3338.0,3298.0,3278.0,3241.0,both
38,31,North Dakota,Foster County,3736.0,3629.0,3560.0,3490.0,3483.0,3523.0,3519.0,3444.0,3376.0,3259.0,3343.0,3343.0,3380.0,3355.0,3337.0,3325.0,3309.0,3249.0,3207.0,3210.0,both
38,33,North Dakota,Golden Valley County,1916.0,1862.0,1822.0,1797.0,1733.0,1699.0,1660.0,1652.0,1638.0,1621.0,1682.0,1758.0,1806.0,1825.0,1852.0,1879.0,1857.0,1779.0,1763.0,1761.0,both
38,35,North Dakota,Grand Forks County,65953.0,65415.0,65292.0,65391.0,67075.0,66565.0,67121.0,66064.0,66703.0,66414.0,66994.0,66654.0,67582.0,69102.0,69764.0,70352.0,70473.0,70489.0,70355.0,69451.0,both
38,37,North Dakota,Grant County,2833.0,2801.0,2709.0,2656.0,2595.0,2561.0,2485.0,2434.0,2381.0,2337.0,2394.0,2359.0,2350.0,2393.0,2374.0,2396.0,2379.0,2363.0,2354.0,2274.0,both
38,39,North Dakota,Griggs County,2730.0,2633.0,2579.0,2549.0,2494.0,2470.0,2402.0,2373.0,2340.0,2346.0,2416.0,2370.0,2345.0,2284.0,2291.0,2288.0,2258.0,2244.0,2228.0,2231.0,both
38,41,North Dakota,Hettinger County,2691.0,2624.0,2577.0,2499.0,2519.0,2487.0,2468.0,2395.0,2342.0,2343.0,2476.0,2504.0,2542.0,2644.0,2627.0,2657.0,2597.0,2479.0,2503.0,2499.0,both
38,43,North Dakota,Kidder County,2713.0,2620.0,2541.0,2536.0,2503.0,2390.0,2385.0,2316.0,2265.0,2201.0,2447.0,2442.0,2447.0,2444.0,2448.0,2449.0,2475.0,2471.0,2453.0,2480.0,both
38,45,North Dakota,LaMoure County,4675.0,4611.0,4533.0,4472.0,4418.0,4281.0,4162.0,4096.0,3972.0,3908.0,4130.0,4095.0,4085.0,4101.0,4096.0,4136.0,4113.0,4101.0,4075.0,4046.0,both
38,47,North Dakota,Logan County,2299.0,2215.0,2185.0,2119.0,2077.0,2018.0,1951.0,1952.0,1925.0,1886.0,1998.0,1972.0,1941.0,1932.0,1941.0,1927.0,1930.0,1919.0,1887.0,1850.0,both
